Category,Task_ID,Status,Has_Placeholder_Msg,Has_Dummy_Data,Has_Sample_Evidence,Has_Viz_Placeholder,Has_Real_Data,Datasets_Used,Has_Real_Analysis,Analysis_Methods,Evidence_Required,File_Path
Real-time_Processing,RT-006-Perform-real-time-MVPA-decoding-of,PLACEHOLDER,Yes,No,No,No,No,None,No,None,decoded_labels.csv; accuracy_by_volume.png,/home/runner/work/brain_researcher_benchmark_github_copilot/brain_researcher_benchmark_github_copilot/Real-time_Processing/RT-006-Perform-real-time-MVPA-decoding-of/run_analysis.sh
Real-time_Processing,RT-007-Run-online-connectivity-estimation-for,PLACEHOLDER,Yes,No,No,No,No,None,No,None,connectivity_timeseries.csv; network_evolution.png,/home/runner/work/brain_researcher_benchmark_github_copilot/brain_researcher_benchmark_github_copilot/Real-time_Processing/RT-007-Run-online-connectivity-estimation-for/run_analysis.sh
Real-time_Processing,RT-008-Implement-real-time-quality-control-with,PLACEHOLDER,Yes,No,No,No,No,None,No,None,qc_timeseries.csv; abort_decisions.json,/home/runner/work/brain_researcher_benchmark_github_copilot/brain_researcher_benchmark_github_copilot/Real-time_Processing/RT-008-Implement-real-time-quality-control-with/run_analysis.sh
Real-time_Processing,RT-009-Perform-online-normalization-to-standard,PLACEHOLDER,Yes,Yes,No,No,No,None,No,None,normalized_volumes.nii.gz; transform_log.json,/home/runner/work/brain_researcher_benchmark_github_copilot/brain_researcher_benchmark_github_copilot/Real-time_Processing/RT-009-Perform-online-normalization-to-standard/run_analysis.sh
Real-time_Processing,RT-010-Run-real-time-independent-component-classifiers,PLACEHOLDER,Yes,No,No,No,No,None,No,None,component_labels.csv; classifier_confidence.json,/home/runner/work/brain_researcher_benchmark_github_copilot/brain_researcher_benchmark_github_copilot/Real-time_Processing/RT-010-Run-real-time-independent-component-classifiers/run_analysis.sh
Real-time_Processing,RT-011-Implement-prospective-motion-correction-from,PLACEHOLDER,Yes,No,No,No,No,None,No,None,motion_trajectory.csv; correction_params.json,/home/runner/work/brain_researcher_benchmark_github_copilot/brain_researcher_benchmark_github_copilot/Real-time_Processing/RT-011-Implement-prospective-motion-correction-from/run_analysis.sh
Real-time_Processing,RT-012-Perform-online-temporal-filtering-and,PLACEHOLDER,Yes,Yes,No,No,No,None,No,None,filtered_data.nii.gz; physio_regressors.csv,/home/runner/work/brain_researcher_benchmark_github_copilot/brain_researcher_benchmark_github_copilot/Real-time_Processing/RT-012-Perform-online-temporal-filtering-and/run_analysis.sh
Real-time_Processing,RT-013-Run-real-time-spatial-smoothing-with,PLACEHOLDER,Yes,Yes,No,No,No,None,No,None,smoothed_volumes.nii.gz; kernel_log.csv,/home/runner/work/brain_researcher_benchmark_github_copilot/brain_researcher_benchmark_github_copilot/Real-time_Processing/RT-013-Run-real-time-spatial-smoothing-with/run_analysis.sh
Real-time_Processing,RT-014-Implement-online-brain-state-classification,PLACEHOLDER,Yes,No,No,No,No,None,No,None,state_labels.csv; trigger_times.json,/home/runner/work/brain_researcher_benchmark_github_copilot/brain_researcher_benchmark_github_copilot/Real-time_Processing/RT-014-Implement-online-brain-state-classification/run_analysis.sh
Real-time_Processing,RT-015-Perform-real-time-ROI-signal-extraction,PLACEHOLDER,Yes,No,No,No,No,None,No,None,roi_timecourse.csv; drift_model.json,/home/runner/work/brain_researcher_benchmark_github_copilot/brain_researcher_benchmark_github_copilot/Real-time_Processing/RT-015-Perform-real-time-ROI-signal-extraction/run_analysis.sh
Real-time_Processing,RT-016-Run-online-quality-metrics-dashboard,PLACEHOLDER,Yes,No,Yes,No,No,None,No,None,qc_dashboard.html; metrics_log.json,/home/runner/work/brain_researcher_benchmark_github_copilot/brain_researcher_benchmark_github_copilot/Real-time_Processing/RT-016-Run-online-quality-metrics-dashboard/run_analysis.sh
Real-time_Processing,RT-017-Implement-real-time-tensor-decomposition-for,PLACEHOLDER,Yes,Yes,No,No,No,None,No,None,denoised_volumes.nii.gz; component_timecourses.csv,/home/runner/work/brain_researcher_benchmark_github_copilot/brain_researcher_benchmark_github_copilot/Real-time_Processing/RT-017-Implement-real-time-tensor-decomposition-for/run_analysis.sh
Real-time_Processing,RT-018-Perform-online-event-detection-for,PLACEHOLDER,Yes,No,No,No,No,None,No,None,detected_events.csv; event_waveforms.npy,/home/runner/work/brain_researcher_benchmark_github_copilot/brain_researcher_benchmark_github_copilot/Real-time_Processing/RT-018-Perform-online-event-detection-for/run_analysis.sh
Real-time_Processing,RT-019-Run-real-time-seed-based-connectivity-for,PLACEHOLDER,Yes,No,No,No,No,None,No,None,correlation_timeseries.csv; training_progress.png,/home/runner/work/brain_researcher_benchmark_github_copilot/brain_researcher_benchmark_github_copilot/Real-time_Processing/RT-019-Run-real-time-seed-based-connectivity-for/run_analysis.sh
Real-time_Processing,RT-020-Implement-online-k-space-artifact-detection,PLACEHOLDER,Yes,No,No,No,No,None,No,None,artifact_flags.csv; rejection_log.json,/home/runner/work/brain_researcher_benchmark_github_copilot/brain_researcher_benchmark_github_copilot/Real-time_Processing/RT-020-Implement-online-k-space-artifact-detection/run_analysis.sh
Registration,REG-001-Perform-ANTs-SyN-nonlinear-registration,PLACEHOLDER,Yes,Yes,No,No,Yes,haxby,No,None,registered_T1w.nii.gz; composite_warp.nii.gz,/home/runner/work/brain_researcher_benchmark_github_copilot/brain_researcher_benchmark_github_copilot/Registration/REG-001-Perform-ANTs-SyN-nonlinear-registration/run_analysis.sh
Registration,REG-002-Run-FSL-FLIRT-affine-registration,PLACEHOLDER,Yes,Yes,Yes,No,Yes,adhd,No,None,flirt_matrix.mat; coregistered_bold.nii.gz,/home/runner/work/brain_researcher_benchmark_github_copilot/brain_researcher_benchmark_github_copilot/Registration/REG-002-Run-FSL-FLIRT-affine-registration/run_analysis.sh
Registration,REG-003-Apply-FSL-FNIRT-nonlinear-warp,PLACEHOLDER,Yes,Yes,No,No,Yes,oasis_vbm,No,None,fnirt_warp.nii.gz; warped_T1w.nii.gz,/home/runner/work/brain_researcher_benchmark_github_copilot/brain_researcher_benchmark_github_copilot/Registration/REG-003-Apply-FSL-FNIRT-nonlinear-warp/run_analysis.sh
Registration,REG-004-Register-Development-fMRI-surfaces-to,PLACEHOLDER,Yes,No,Yes,No,Yes,development_fmri,No,None,lh.sphere.reg; rh.sphere.reg,/home/runner/work/brain_researcher_benchmark_github_copilot/brain_researcher_benchmark_github_copilot/Registration/REG-004-Register-Development-fMRI-surfaces-to/run_analysis.sh
Registration,REG-005-Run-multi-modal-registration-of-T1w,PLACEHOLDER,Yes,Yes,Yes,No,Yes,spm_multimodal_fmri,No,None,t1_to_t2_matrix.mat; coregistered_t1.nii.gz,/home/runner/work/brain_researcher_benchmark_github_copilot/brain_researcher_benchmark_github_copilot/Registration/REG-005-Run-multi-modal-registration-of-T1w/run_analysis.sh
Registration,REG-006-Perform-symmetric-group-template-construction,PLACEHOLDER,Yes,Yes,Yes,No,Yes,abide_pcp,No,None,group_template.nii.gz; subject_warps/,/home/runner/work/brain_researcher_benchmark_github_copilot/brain_researcher_benchmark_github_copilot/Registration/REG-006-Perform-symmetric-group-template-construction/run_analysis.sh
Registration,REG-007-Apply-boundary-based-registration-for-Brainomics,PLACEHOLDER,Yes,Yes,Yes,No,Yes,localizer_contrasts,No,None,bbr_matrix.mat; registered_bold.nii.gz,/home/runner/work/brain_researcher_benchmark_github_copilot/brain_researcher_benchmark_github_copilot/Registration/REG-007-Apply-boundary-based-registration-for-Brainomics/run_analysis.sh
Registration,REG-008-Register-NKI-surface-data-to,PLACEHOLDER,Yes,No,Yes,No,Yes,surf_nki_enhanced,No,None,fsavg5_lh.func.gii; fsavg6_lh.func.gii,/home/runner/work/brain_researcher_benchmark_github_copilot/brain_researcher_benchmark_github_copilot/Registration/REG-008-Register-NKI-surface-data-to/run_analysis.sh
Registration,REG-009-Run-HCP-Workbench-MSMSulc-folding-based,PLACEHOLDER,Yes,No,Yes,No,No,None,No,None,MSMSulc.sphere.reg.surf.gii; registration_quality.txt,/home/runner/work/brain_researcher_benchmark_github_copilot/brain_researcher_benchmark_github_copilot/Registration/REG-009-Run-HCP-Workbench-MSMSulc-folding-based/run_analysis.sh
Registration,REG-010-Perform-inverse-normalization-to-bring,PLACEHOLDER,Yes,Yes,No,No,Yes,miyawaki2008,No,None,native_space_results.nii.gz; inverse_warp.nii.gz,/home/runner/work/brain_researcher_benchmark_github_copilot/brain_researcher_benchmark_github_copilot/Registration/REG-010-Perform-inverse-normalization-to-bring/run_analysis.sh
Registration,REG-011-Apply-diffeomorphic-registration-with-symmetric,PLACEHOLDER,Yes,Yes,No,No,Yes,oasis_vbm,No,None,syn_warp.nii.gz; jacobian_map.nii.gz,/home/runner/work/brain_researcher_benchmark_github_copilot/brain_researcher_benchmark_github_copilot/Registration/REG-011-Apply-diffeomorphic-registration-with-symmetric/run_analysis.sh
Registration,REG-012-Register-MNE-MEG-source-space,PLACEHOLDER,Yes,No,Yes,No,No,None,No,None,src-bem.fif; trans.fif,/home/runner/work/brain_researcher_benchmark_github_copilot/brain_researcher_benchmark_github_copilot/Registration/REG-012-Register-MNE-MEG-source-space/run_analysis.sh
Registration,REG-013-Run-multi-atlas-label-fusion-for,PLACEHOLDER,Yes,Yes,No,No,Yes,adhd,No,None,fused_segmentation.nii.gz; posterior_probs.nii.gz,/home/runner/work/brain_researcher_benchmark_github_copilot/brain_researcher_benchmark_github_copilot/Registration/REG-013-Run-multi-atlas-label-fusion-for/run_analysis.sh
Registration,REG-014-Perform-cross-modality-registration-of-PET,PLACEHOLDER,Yes,Yes,Yes,No,No,None,No,None,coregistered_pet.nii.gz; transformation.mat,/home/runner/work/brain_researcher_benchmark_github_copilot/brain_researcher_benchmark_github_copilot/Registration/REG-014-Perform-cross-modality-registration-of-PET/run_analysis.sh
Registration,REG-015-Apply-slice-to-volume-registration-for-motion,PLACEHOLDER,Yes,Yes,No,No,Yes,mixed_gambles,No,None,corrected_bold.nii.gz; slice_transforms.txt,/home/runner/work/brain_researcher_benchmark_github_copilot/brain_researcher_benchmark_github_copilot/Registration/REG-015-Apply-slice-to-volume-registration-for-motion/run_analysis.sh
Registration,REG-016-Register-DTI-tensors-to-T1w,PLACEHOLDER,Yes,Yes,No,No,No,None,No,None,registered_dti.nii.gz; bvecs_rotated.txt,/home/runner/work/brain_researcher_benchmark_github_copilot/brain_researcher_benchmark_github_copilot/Registration/REG-016-Register-DTI-tensors-to-T1w/run_analysis.sh
Registration,REG-017-Run-simultaneous-registration-and-segmentation,PLACEHOLDER,Yes,Yes,No,No,Yes,fiac_first_level,No,None,c1_gm.nii.gz; c2_wm.nii.gz; deformation_field.nii.gz,/home/runner/work/brain_researcher_benchmark_github_copilot/brain_researcher_benchmark_github_copilot/Registration/REG-017-Run-simultaneous-registration-and-segmentation/run_analysis.sh
Registration,REG-018-Apply-temporal-registration-to-align,PLACEHOLDER,Yes,Yes,No,No,Yes,spm_auditory,No,None,phase_aligned_bold.nii.gz; cardiac_timings.txt,/home/runner/work/brain_researcher_benchmark_github_copilot/brain_researcher_benchmark_github_copilot/Registration/REG-018-Apply-temporal-registration-to-align/run_analysis.sh
Registration,REG-019-Register-atlas-labels-to-Development,PLACEHOLDER,Yes,Yes,No,No,Yes,development_fmri,No,None,native_atlas_labels.nii.gz; roi_definitions.csv,/home/runner/work/brain_researcher_benchmark_github_copilot/brain_researcher_benchmark_github_copilot/Registration/REG-019-Register-atlas-labels-to-Development/run_analysis.sh
Registration,REG-020-Perform-longitudinal-registration-for-NKI,PLACEHOLDER,Yes,Yes,Yes,No,Yes,surf_nki_enhanced,No,None,longitudinal_template.nii.gz; timepoint_warps/,/home/runner/work/brain_researcher_benchmark_github_copilot/brain_researcher_benchmark_github_copilot/Registration/REG-020-Perform-longitudinal-registration-for-NKI/run_analysis.sh
Segmentation,SEG-001-Run-FreeSurfer-automatic-parcellation-on,PLACEHOLDER,Yes,No,Yes,No,Yes,oasis_vbm,No,None,aparc+aseg.mgz; lh.aparc.annot; rh.aparc.annot,/home/runner/work/brain_researcher_benchmark_github_copilot/brain_researcher_benchmark_github_copilot/Segmentation/SEG-001-Run-FreeSurfer-automatic-parcellation-on/run_analysis.sh
Segmentation,SEG-002-Segment-gray-matter-white-matter,PLACEHOLDER,Yes,Yes,No,No,Yes,adhd,No,None,c1_gm.nii.gz; c2_wm.nii.gz; c3_csf.nii.gz,/home/runner/work/brain_researcher_benchmark_github_copilot/brain_researcher_benchmark_github_copilot/Segmentation/SEG-002-Segment-gray-matter-white-matter/run_analysis.sh
Segmentation,SEG-003-Perform-hippocampus-subfield-segmentation-on,PLACEHOLDER,Yes,No,Yes,No,Yes,abide_pcp,No,None,hippocampal-subfields.mgz; subfield_volumes.csv,/home/runner/work/brain_researcher_benchmark_github_copilot/brain_researcher_benchmark_github_copilot/Segmentation/SEG-003-Perform-hippocampus-subfield-segmentation-on/run_analysis.sh
Segmentation,SEG-004-Run-FAST-tissue-segmentation-with,PLACEHOLDER,Yes,Yes,No,No,Yes,surf_nki_enhanced,No,None,fast_seg.nii.gz; bias_field.nii.gz,/home/runner/work/brain_researcher_benchmark_github_copilot/brain_researcher_benchmark_github_copilot/Segmentation/SEG-004-Run-FAST-tissue-segmentation-with/run_analysis.sh
Segmentation,SEG-005-Segment-lesions-from-stroke-patient,PLACEHOLDER,Yes,Yes,No,No,No,None,No,None,lesion_mask.nii.gz; lesion_report.csv,/home/runner/work/brain_researcher_benchmark_github_copilot/brain_researcher_benchmark_github_copilot/Segmentation/SEG-005-Segment-lesions-from-stroke-patient/run_analysis.sh
Segmentation,SEG-006-Perform-thalamic-nuclei-segmentation-on,PLACEHOLDER,Yes,Yes,No,No,Yes,development_fmri,No,None,thalamic_nuclei.nii.gz; nuclei_volumes.csv,/home/runner/work/brain_researcher_benchmark_github_copilot/brain_researcher_benchmark_github_copilot/Segmentation/SEG-006-Perform-thalamic-nuclei-segmentation-on/run_analysis.sh
Segmentation,SEG-007-Run-brainstem-substructure-segmentation-on,PLACEHOLDER,Yes,No,Yes,No,Yes,oasis_vbm,No,None,brainstem_structures.mgz; structure_volumes.csv,/home/runner/work/brain_researcher_benchmark_github_copilot/brain_researcher_benchmark_github_copilot/Segmentation/SEG-007-Run-brainstem-substructure-segmentation-on/run_analysis.sh
Segmentation,SEG-008-Segment-cortical-layers-from-high-resolution,PLACEHOLDER,Yes,Yes,No,No,No,None,No,None,cortical_depths.nii.gz; depth_profile.png,/home/runner/work/brain_researcher_benchmark_github_copilot/brain_researcher_benchmark_github_copilot/Segmentation/SEG-008-Segment-cortical-layers-from-high-resolution/run_analysis.sh
Segmentation,SEG-009-Perform-multi-atlas-segmentation-with-majority,PLACEHOLDER,Yes,Yes,No,No,Yes,localizer_contrasts,No,None,fused_labels.nii.gz; atlas_contributions.csv,/home/runner/work/brain_researcher_benchmark_github_copilot/brain_researcher_benchmark_github_copilot/Segmentation/SEG-009-Perform-multi-atlas-segmentation-with-majority/run_analysis.sh
Segmentation,SEG-010-Run-SPM12-DARTEL-segmentation-with,PLACEHOLDER,Yes,Yes,Yes,No,Yes,adhd,No,None,dartel_template.nii.gz; flow_fields/,/home/runner/work/brain_researcher_benchmark_github_copilot/brain_researcher_benchmark_github_copilot/Segmentation/SEG-010-Run-SPM12-DARTEL-segmentation-with/run_analysis.sh
Segmentation,SEG-011-Segment-amygdala-subnuclei-using-high-resolution,PLACEHOLDER,Yes,No,Yes,No,Yes,abide_pcp,No,None,amygdala-nuclei.mgz; subnuclei_volumes.csv,/home/runner/work/brain_researcher_benchmark_github_copilot/brain_researcher_benchmark_github_copilot/Segmentation/SEG-011-Segment-amygdala-subnuclei-using-high-resolution/run_analysis.sh
Segmentation,SEG-012-Perform-cerebellum-parcellation-with-SUIT,PLACEHOLDER,Yes,Yes,No,No,Yes,development_fmri,No,None,cerebellum_suit.nii.gz; lobule_volumes.csv,/home/runner/work/brain_researcher_benchmark_github_copilot/brain_researcher_benchmark_github_copilot/Segmentation/SEG-012-Perform-cerebellum-parcellation-with-SUIT/run_analysis.sh
Segmentation,SEG-013-Run-white-matter-lesion-segmentation,PLACEHOLDER,Yes,Yes,No,No,Yes,oasis_vbm,No,None,wml_mask.nii.gz; lesion_burden.csv,/home/runner/work/brain_researcher_benchmark_github_copilot/brain_researcher_benchmark_github_copilot/Segmentation/SEG-013-Run-white-matter-lesion-segmentation/run_analysis.sh
Segmentation,SEG-014-Segment-cortical-thickness-maps-from,PLACEHOLDER,Yes,No,Yes,No,Yes,haxby,No,None,lh.thickness; rh.thickness; thickness_stats.csv,/home/runner/work/brain_researcher_benchmark_github_copilot/brain_researcher_benchmark_github_copilot/Segmentation/SEG-014-Segment-cortical-thickness-maps-from/run_analysis.sh
Segmentation,SEG-015-Perform-nucleus-accumbens-subdivision-into,PLACEHOLDER,Yes,Yes,No,No,Yes,abide_pcp,No,None,nac_core_shell.nii.gz; volumes.csv,/home/runner/work/brain_researcher_benchmark_github_copilot/brain_researcher_benchmark_github_copilot/Segmentation/SEG-015-Perform-nucleus-accumbens-subdivision-into/run_analysis.sh
Segmentation,SEG-016-Run-joint-tissue-segmentation-and,PLACEHOLDER,Yes,Yes,Yes,No,Yes,surf_nki_enhanced,No,None,tissue_probs/; bias_corrected.nii.gz,/home/runner/work/brain_researcher_benchmark_github_copilot/brain_researcher_benchmark_github_copilot/Segmentation/SEG-016-Run-joint-tissue-segmentation-and/run_analysis.sh
Segmentation,SEG-017-Segment-ventricular-system-with-lateral,PLACEHOLDER,Yes,Yes,No,No,Yes,oasis_vbm,No,None,ventricle_labels.nii.gz; ventricle_volumes.csv,/home/runner/work/brain_researcher_benchmark_github_copilot/brain_researcher_benchmark_github_copilot/Segmentation/SEG-017-Segment-ventricular-system-with-lateral/run_analysis.sh
Segmentation,SEG-018-Perform-cortical-myelin-mapping-from,PLACEHOLDER,Yes,Yes,No,No,No,None,No,None,myelin_map.nii.gz; myelin_profile.png,/home/runner/work/brain_researcher_benchmark_github_copilot/brain_researcher_benchmark_github_copilot/Segmentation/SEG-018-Perform-cortical-myelin-mapping-from/run_analysis.sh
Segmentation,SEG-019-Run-deep-sulci-labeling-including,PLACEHOLDER,Yes,No,Yes,No,Yes,development_fmri,No,None,sulcal_labels.mgz; sulcal_pattern.png,/home/runner/work/brain_researcher_benchmark_github_copilot/brain_researcher_benchmark_github_copilot/Segmentation/SEG-019-Run-deep-sulci-labeling-including/run_analysis.sh
Segmentation,SEG-020-Segment-basal-ganglia-nuclei-with,PLACEHOLDER,Yes,Yes,No,No,Yes,adhd,No,None,basal_ganglia.nii.gz; nuclei_volumes.csv,/home/runner/work/brain_researcher_benchmark_github_copilot/brain_researcher_benchmark_github_copilot/Segmentation/SEG-020-Segment-basal-ganglia-nuclei-with/run_analysis.sh
Simulation,SIM-001-Simulate-BOLD-timeseries-using-Jansen-Rit,PLACEHOLDER,Yes,No,No,No,No,None,No,None,simulated_bold.npy; power_spectra.png,/home/runner/work/brain_researcher_benchmark_github_copilot/brain_researcher_benchmark_github_copilot/Simulation/SIM-001-Simulate-BOLD-timeseries-using-Jansen-Rit/run_analysis.sh
Simulation,SIM-002-Generate-synthetic-fMRI-with-known,PLACEHOLDER,Yes,Yes,No,No,No,None,No,None,synthetic_fmri.nii.gz; ground_truth_mask.nii.gz,/home/runner/work/brain_researcher_benchmark_github_copilot/brain_researcher_benchmark_github_copilot/Simulation/SIM-002-Generate-synthetic-fMRI-with-known/run_analysis.sh
Simulation,SIM-003-Simulate-resting-state-networks-using-Kuramoto,PLACEHOLDER,Yes,No,No,No,No,None,No,None,phase_timeseries.npy; synchrony_matrix.png,/home/runner/work/brain_researcher_benchmark_github_copilot/brain_researcher_benchmark_github_copilot/Simulation/SIM-003-Simulate-resting-state-networks-using-Kuramoto/run_analysis.sh
Simulation,SIM-004-Create-synthetic-DWI-data-with,PLACEHOLDER,Yes,Yes,No,No,No,None,No,None,synthetic_dwi.nii.gz; fiber_ground_truth.nii.gz,/home/runner/work/brain_researcher_benchmark_github_copilot/brain_researcher_benchmark_github_copilot/Simulation/SIM-004-Create-synthetic-DWI-data-with/run_analysis.sh
Simulation,SIM-005-Simulate-lesion-effects-using-virtual,PLACEHOLDER,Yes,No,No,No,No,None,No,None,lesion_simulation.json; deficit_scores.csv,/home/runner/work/brain_researcher_benchmark_github_copilot/brain_researcher_benchmark_github_copilot/Simulation/SIM-005-Simulate-lesion-effects-using-virtual/run_analysis.sh
Simulation,SIM-006-Generate-synthetic-MEG-data-with,PLACEHOLDER,Yes,No,Yes,No,No,None,No,None,synthetic_meg.fif; source_positions.csv,/home/runner/work/brain_researcher_benchmark_github_copilot/brain_researcher_benchmark_github_copilot/Simulation/SIM-006-Generate-synthetic-MEG-data-with/run_analysis.sh
Simulation,SIM-007-Simulate-HRF-variations-across-subjects,PLACEHOLDER,Yes,No,No,No,No,None,No,None,hrf_library.npy; variability_plot.png,/home/runner/work/brain_researcher_benchmark_github_copilot/brain_researcher_benchmark_github_copilot/Simulation/SIM-007-Simulate-HRF-variations-across-subjects/run_analysis.sh
Simulation,SIM-008-Create-synthetic-activation-patterns-with,PLACEHOLDER,Yes,Yes,No,No,No,None,No,None,synthetic_activation.nii.gz; acf_params.csv,/home/runner/work/brain_researcher_benchmark_github_copilot/brain_researcher_benchmark_github_copilot/Simulation/SIM-008-Create-synthetic-activation-patterns-with/run_analysis.sh
Simulation,SIM-009-Simulate-task-based-fMRI-with-parametric,PLACEHOLDER,Yes,Yes,No,No,No,None,No,None,simulated_task_fmri.nii.gz; modulator_betas.npy,/home/runner/work/brain_researcher_benchmark_github_copilot/brain_researcher_benchmark_github_copilot/Simulation/SIM-009-Simulate-task-based-fMRI-with-parametric/run_analysis.sh
Simulation,SIM-010-Generate-synthetic-connectivity-with-hub,PLACEHOLDER,Yes,No,No,No,No,None,No,None,connectivity_matrix.npy; degree_distribution.png,/home/runner/work/brain_researcher_benchmark_github_copilot/brain_researcher_benchmark_github_copilot/Simulation/SIM-010-Generate-synthetic-connectivity-with-hub/run_analysis.sh
Simulation,SIM-011-Simulate-multi-echo-fMRI-with-known,PLACEHOLDER,Yes,Yes,No,No,No,None,No,None,synthetic_echoes.nii.gz; decay_curves.png,/home/runner/work/brain_researcher_benchmark_github_copilot/brain_researcher_benchmark_github_copilot/Simulation/SIM-011-Simulate-multi-echo-fMRI-with-known/run_analysis.sh
Simulation,SIM-012-Create-synthetic-lesion-dataset-with,PLACEHOLDER,Yes,Yes,No,No,No,None,No,None,lesion_library.nii.gz; lesion_catalog.csv,/home/runner/work/brain_researcher_benchmark_github_copilot/brain_researcher_benchmark_github_copilot/Simulation/SIM-012-Create-synthetic-lesion-dataset-with/run_analysis.sh
Simulation,SIM-013-Simulate-hemodynamic-response-with-balloon,PLACEHOLDER,Yes,No,No,No,No,None,No,None,hemodynamic_response.npy; parameter_sensitivity.png,/home/runner/work/brain_researcher_benchmark_github_copilot/brain_researcher_benchmark_github_copilot/Simulation/SIM-013-Simulate-hemodynamic-response-with-balloon/run_analysis.sh
Simulation,SIM-014-Generate-synthetic-perfusion-data-with,PLACEHOLDER,Yes,Yes,No,No,No,None,No,None,synthetic_asl.nii.gz; arrival_time_map.nii.gz,/home/runner/work/brain_researcher_benchmark_github_copilot/brain_researcher_benchmark_github_copilot/Simulation/SIM-014-Generate-synthetic-perfusion-data-with/run_analysis.sh
Simulation,SIM-015-Simulate-Wilson-Cowan-excitatory-inhibitory-dynamics,PLACEHOLDER,Yes,No,No,No,No,None,No,None,ei_timeseries.npy; phase_portrait.png,/home/runner/work/brain_researcher_benchmark_github_copilot/brain_researcher_benchmark_github_copilot/Simulation/SIM-015-Simulate-Wilson-Cowan-excitatory-inhibitory-dynamics/run_analysis.sh
Simulation,SIM-016-Create-synthetic-population-with-known,PLACEHOLDER,Yes,No,Yes,No,No,None,No,None,synthetic_genotypes.bed; simulated_phenotypes.csv,/home/runner/work/brain_researcher_benchmark_github_copilot/brain_researcher_benchmark_github_copilot/Simulation/SIM-016-Create-synthetic-population-with-known/run_analysis.sh
Simulation,SIM-017-Simulate-motion-artifacts-with-realistic,PLACEHOLDER,Yes,Yes,No,No,No,None,No,None,motion_corrupted.nii.gz; motion_params.csv,/home/runner/work/brain_researcher_benchmark_github_copilot/brain_researcher_benchmark_github_copilot/Simulation/SIM-017-Simulate-motion-artifacts-with-realistic/run_analysis.sh
Simulation,SIM-018-Generate-synthetic-tractography-with-known,PLACEHOLDER,Yes,No,Yes,No,No,None,No,None,synthetic_tracts.tck; connectivity_matrix.npy,/home/runner/work/brain_researcher_benchmark_github_copilot/brain_researcher_benchmark_github_copilot/Simulation/SIM-018-Generate-synthetic-tractography-with-known/run_analysis.sh
Simulation,SIM-019-Simulate-group-differences-with-controlled,PLACEHOLDER,Yes,No,No,No,No,None,No,None,group1_data.npy; group2_data.npy; effect_sizes.csv,/home/runner/work/brain_researcher_benchmark_github_copilot/brain_researcher_benchmark_github_copilot/Simulation/SIM-019-Simulate-group-differences-with-controlled/run_analysis.sh
Simulation,SIM-020-Create-synthetic-fMRI-with-known,PLACEHOLDER,Yes,Yes,No,No,No,None,No,None,synthetic_fmri.nii.gz; noise_covariance.npy,/home/runner/work/brain_researcher_benchmark_github_copilot/brain_researcher_benchmark_github_copilot/Simulation/SIM-020-Create-synthetic-fMRI-with-known/run_analysis.sh
Specialized_Processing,SPEC-001-Apply-TEDANA-multi-echo-denoising-to,PLACEHOLDER,Yes,Yes,No,No,No,None,No,None,denoised_bold.nii.gz; component_table.csv,/home/runner/work/brain_researcher_benchmark_github_copilot/brain_researcher_benchmark_github_copilot/Specialized_Processing/SPEC-001-Apply-TEDANA-multi-echo-denoising-to/run_analysis.sh
Specialized_Processing,SPEC-002-Run-AROMA-ICA-based-denoising-on,PLACEHOLDER,Yes,Yes,No,No,Yes,haxby,No,None,denoised_bold.nii.gz; classified_components.txt,/home/runner/work/brain_researcher_benchmark_github_copilot/brain_researcher_benchmark_github_copilot/Specialized_Processing/SPEC-002-Run-AROMA-ICA-based-denoising-on/run_analysis.sh
Specialized_Processing,SPEC-003-Apply-global-signal-regression-with,PLACEHOLDER,Yes,No,Yes,No,Yes,abide_pcp,No,None,gsr_comparison.csv; connectivity_matrices/,/home/runner/work/brain_researcher_benchmark_github_copilot/brain_researcher_benchmark_github_copilot/Specialized_Processing/SPEC-003-Apply-global-signal-regression-with/run_analysis.sh
Specialized_Processing,SPEC-004-Run-anatomical-CompCor-to-extract,PLACEHOLDER,Yes,No,No,No,Yes,localizer_contrasts,No,None,compcor_regressors.csv; variance_explained.png,/home/runner/work/brain_researcher_benchmark_github_copilot/brain_researcher_benchmark_github_copilot/Specialized_Processing/SPEC-004-Run-anatomical-CompCor-to-extract/run_analysis.sh
Specialized_Processing,SPEC-005-Apply-slice-timing-correction-using-different,PLACEHOLDER,Yes,No,Yes,No,No,None,No,None,stc_comparison.csv; corrected_data/,/home/runner/work/brain_researcher_benchmark_github_copilot/brain_researcher_benchmark_github_copilot/Specialized_Processing/SPEC-005-Apply-slice-timing-correction-using-different/run_analysis.sh
Specialized_Processing,SPEC-006-Run-RETROICOR-to-remove-cardiac,PLACEHOLDER,Yes,Yes,No,No,No,None,No,None,retroicor_regressors.csv; denoised_bold.nii.gz,/home/runner/work/brain_researcher_benchmark_github_copilot/brain_researcher_benchmark_github_copilot/Specialized_Processing/SPEC-006-Run-RETROICOR-to-remove-cardiac/run_analysis.sh
Specialized_Processing,SPEC-007-Apply-susceptibility-distortion-correction-using,PLACEHOLDER,Yes,Yes,No,No,No,None,No,None,unwarped_bold.nii.gz; fieldmap_hz.nii.gz,/home/runner/work/brain_researcher_benchmark_github_copilot/brain_researcher_benchmark_github_copilot/Specialized_Processing/SPEC-007-Apply-susceptibility-distortion-correction-using/run_analysis.sh
